Order,Show Bag,Location,Item,Price,Choose One in Show Bag
1946,Octonauts,"Stand A2, A4, C1, B5, T2, TS 1 in Showbag Pavilion",Octonauts Lamp,$15.95,
1947,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",275g traditional liquorice,$3.00,
1948,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",275g raspberry liquorice,$3.00,
1949,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",200g Old Style licorice allsorts,$2.50,
1950,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",100g Old Style licorice twists,$2.50,
1951,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",100g Old Style licorice bullets,$2.50,
1952,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",100g Old Style fizzy fruits,$2.50,
1953,Old Style Licorice,"Stand TS 1, T2, A2, A4, C1, B5 in Showbag Pavilion",100g Old Style raspberry bullets,$2.50,
1954,Oreo,"Stand TS 1, T2, A4, A2, B5, C1 in Showbag Pavilion",274g Oreo original,$3.59,
1955,Oreo,"Stand TS 1, T2, A4, A2, B5, C1 in Showbag Pavilion",137g Oreo chocolate split,$1.99,
1956,Oreo,"Stand TS 1, T2, A4, A2, B5, C1 in Showbag Pavilion",137g Oreo cookie strawberry,$1.99,
1957,Oreo,"Stand TS 1, T2, A4, A2, B5, C1 in Showbag Pavilion",6 × 12.8g Oreo chocolate wafers,$2.10,
1958,Oreo,"Stand TS 1, T2, A4, A2, B5, C1 in Showbag Pavilion",Oreo tumbler,$4.95,
1959,Paris Hilton Fragrance Showbag,"Stand C4, A3 in Showbag Pavilion",Pink Headphones,$20.00,
1960,Paris Hilton Fragrance Showbag,"Stand C4, A3 in Showbag Pavilion",Pink Pompom Key Ring,$8.95,
1961,Paris Hilton Fragrance Showbag,"Stand C4, A3 in Showbag Pavilion",90ml Paris Hilton Women's Body Lotion,$9.95,
1962,Paris Hilton Fragrance Showbag,"Stand C4, A3 in Showbag Pavilion",30ml Paris Hilton Women's Eau De Parfum,$29.00,
1963,Paris Hilton Fragrance Showbag,"Stand C4, A3 in Showbag Pavilion",7ml Paris Hilton Women's Miniature Eau De Parfum,$7.95,
1964,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol backpack,$19.95,
1965,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Cap,$15.95,
1966,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Cooler Bag,$9.95,
1967,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Stamp Set,$4.95,
1968,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Ball,$4.95,
1969,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Vest,$9.95,
1970,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Keychain,$2.95,
1971,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Stationery Set,$4.95,
1972,Paw Patrol,"Stand TS 1, T2, A2, B5, C1, A4 in Showbag Pavilion",Paw Patrol Finger Puppet,$2.95,
1973,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye backpack,$24.95,
1974,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye socks,$4.95,
1975,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye sunglasses,$9.95,
1976,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye necklace set,$2.95,
1977,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye handbag,$9.95,
1978,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye non woven bag,$3.95,
1979,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye cup cake set,$2.95,
1980,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye cap,$12.95,
1981,Paw Patrol Skye,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Paw Patrol Skye Umbrella,$15.95,
1982,Peanuts,Stand B6 in Showbag Pavilion,Peanuts A5 notebook,$6.95,
1983,Peanuts,Stand B6 in Showbag Pavilion,20cm Peanuts melamine plate,$4.95,
1984,Peanuts,Stand B6 in Showbag Pavilion,Peanuts key ring,$5.95,
1985,Peanuts,Stand B6 in Showbag Pavilion,Peanuts set of 2 pens,$5.95,
1986,Peanuts,Stand B6 in Showbag Pavilion,21cm Peanuts plush,$22.95,
1987,Peanuts,Stand B6 in Showbag Pavilion,850ml Peanuts drink bottle,$9.95,
1988,Peanuts,Stand B6 in Showbag Pavilion,Peanuts novelty headband,$12.95,
1989,Peanuts,Stand B6 in Showbag Pavilion,Peanuts playing cards,$9.95,
1990,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig backpack,$19.95,
1991,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Umbrella,$15.95,
1992,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Headband,$4.95,
1993,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Bucket Hat,$9.95,
1994,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Skirt,$9.95,
1995,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Tea Set,$4.95,
1996,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Sticker Sheet,$2.95,
1997,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Garden Set,$4.95,
1998,Peppa Pig,"Stand T1, T2, B5, A4, C1, A2 in Showbag Pavilion",Peppa Pig Handbag,$9.95,
1999,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Backpack,$19.95,
2000,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Wooden Puzzle,$12.95,
2001,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Non Woven Bag,$3.95,
2002,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Garden Set,$9.95,
2003,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Headband,$4.95,
2004,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Stickers,$2.95,
2005,Peter Rabbit,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Peter Rabbit Plush,$6.00,
2006,Picnic,"Stand C1, B5, A2, A4, T2, T1 in Showbag Pavilion",12 × 15g Bite Size Picnic,$7.20,
2007,Picnic,"Stand C1, B5, A2, A4, T2, T1 in Showbag Pavilion",4 × 12g Bite Size Dairy Milk,$2.40,
2008,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",pirate hat,$9.95,
2009,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",pirate vest,$5.95,
2010,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",eyepatch,$1.95,
2011,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",earrings,$1.95,
2012,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",compass,$1.95,
2013,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",telescope,$1.95,
2014,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",battery operated gun with sound,$5.95,
2015,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",pirate sword,$5.95,
2016,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",treasure map,$2.95,
2017,Pirates Bag,"Stand A5, B2 in Showbag Pavilion",pirate hook,$1.95,
2018,Play-Doh,Stand B6 in Showbag Pavilion,Play-Doh set of 6 markers,$4.95,
2019,Play-Doh,Stand B6 in Showbag Pavilion,Play-Doh fun pack,$7.95,
2020,Play-Doh,Stand B6 in Showbag Pavilion,Play-Doh plate & tumbler,$14.95,
2021,Play-Doh,Stand B6 in Showbag Pavilion,Play-Doh A4 scrapbook,$3.95,
2022,Play-Doh,Stand B6 in Showbag Pavilion,Play-Doh lenticular playmat,$9.95,
2023,Play-Doh,Stand B6 in Showbag Pavilion,Play-Doh rainbow starter pack,$9.95,
2024,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon backpack,$24.95,
2025,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon cap,$12.95,
2026,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon trading cards,$2.95,
2027,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon Pencils,$3.95,
2028,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon sunglasses,$9.95,
2029,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon Pencil Case,$4.95,
2030,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon Notebook,$4.95,
2031,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon stamp & sticker set,$4.95,
2032,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon socks,$7.95,
2033,Pokemon 18A,"Stand T2, TS 1, A2, A4, C1, B5 in Showbag Pavilion",Pokemon Drink Bottle,$4.95,
2034,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon Pikachu backpack,$24.95,
2035,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon Non Woven Bag,$3.95,
2036,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon jumbo pencil,$3.95,
2037,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon badges,$3.95,
2038,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon Patch Stickers,$3.95,
2039,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon Erasers,$3.95,
2040,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon Notebook,$4.95,
2041,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon slippers,$15.95,
2042,Pokemon 18B,"Stand B5, A4, A2, T1, T2 in Showbag Pavilion",Pokemon trading cards,$2.95,
2043,Police Action Squad,Stand A1 in Showbag Pavilion,battery operated light up sniper rifle with stand and scope,$19.95,
2044,Police Action Squad,Stand A1 in Showbag Pavilion,police submachine AK rifle,$10.95,
2045,Police Action Squad,Stand A1 in Showbag Pavilion,"police accessories set with rifle, glasses, badge,ID, compass, grenade, handcuffs, binoculars and walkie talkie",$12.95,
2046,Police Action Squad,Stand A1 in Showbag Pavilion,police bobby helmet,$9.95,
2047,Police Action Squad,Stand A1 in Showbag Pavilion,police swat vest with knife and hand grenades,$7.95,
2048,Police Action Squad,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2049,Pop-bite's Carnival,Pop-Bite in Woolworths Fresh Food Pavilion,"Optional, choose from one of:",,
2050,Pop-bite's Carnival,Pop-Bite in Woolworths Fresh Food Pavilion,600 × 11cm Circus carnival gift box with gourmet popcorn and toys,$35.00,YES
2051,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls Backpack,$24.95,
2052,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls Pom Pom Cap,$12.95,
2053,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Power Puff Girls Selfie Prop,$4.95,
2054,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff girls stationery set,$4.95,
2055,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls ankle socks,$9.95,
2056,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff girls toy dress up glasses,$3.95,
2057,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff girls bubbles,$2.95,
2058,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls Keyring,$2.95,
2059,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls glitter spray,$4.95,
2060,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff girls straw pack,$3.95,
2061,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls Hair clips,$9.95,
2062,Power Puff Girls,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Powerpuff Girls Inflatable Wand,$5.00,
2063,Pretty Pony,Stand A1 in Showbag Pavilion,soft plush pony (choice of colour),$14.95,
2064,Pretty Pony,Stand A1 in Showbag Pavilion,battery operated unicorn,$15.95,
2065,Pretty Pony,Stand A1 in Showbag Pavilion,colourful satchel bag,$9.95,
2066,Pretty Pony,Stand A1 in Showbag Pavilion,2 × pretty pony figurines with keeper,$8.90,
2067,Pretty Pony,Stand A1 in Showbag Pavilion,tin lock up money box,$9.95,
2068,Pretty Pony,Stand A1 in Showbag Pavilion,pony digital watch,$14.95,
2069,Pretty Pony,Stand A1 in Showbag Pavilion,real makeup,$3.95,
2070,Pretty Pony,Stand A1 in Showbag Pavilion,pony figurine,$2.95,
2071,Pretty Pony,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2072,Puppy Love,Stand A1 in Showbag Pavilion,soft plush puppy backpack,$29.95,
2073,Puppy Love,Stand A1 in Showbag Pavilion,3 × puppy figurines,$6.95,
2074,Puppy Love,Stand A1 in Showbag Pavilion,real makeup in puppy love case,$12.95,
2075,Puppy Love,Stand A1 in Showbag Pavilion,soft plush husky dog,$8.95,
2076,Puppy Love,Stand A1 in Showbag Pavilion,dream house,$6.95,
2077,Puppy Love,Stand A1 in Showbag Pavilion,beauty set with sunglasses and stick on nails,$6.95,
2078,Puppy Love,Stand A1 in Showbag Pavilion,amusement ride vouchers (available while stocks last),$10.00,
2079,Rainbow Freeze,Stand A1 in Showbag Pavilion,10 × Radz Fizz Bombs Blast Drops (assorted flavours),$1.00,
2080,Rainbow Freeze,Stand A1 in Showbag Pavilion,Lic-A-Stick,$0.65,
2081,Rainbow Freeze,Stand A1 in Showbag Pavilion,10 × Short Circuit Sour Buzz Bombs (assorted flavours),$1.00,
2082,Rainbow Freeze,Stand A1 in Showbag Pavilion,300ml Fruit Shoot fruit drink,$1.65,
2083,Rainbow Freeze,Stand A1 in Showbag Pavilion,novelty drinking cup (choice of colour and design),$6.00,
2084,Rainbow Freeze,Stand A1 in Showbag Pavilion,TNT Shocks Red Raspberry bar,$0.10,
2085,Rainbow Freeze,Stand A1 in Showbag Pavilion,TNT Shocks Sour Apple bar,$0.10,
2086,Rainbow Freeze,Stand A1 in Showbag Pavilion,Wicked Fizz Toffee Apple bar,$0.15,
2087,Rainbow Freeze,Stand A1 in Showbag Pavilion,Wicked Fizz Banana Split bar,$0.15,
2088,Rainbow Freeze,Stand A1 in Showbag Pavilion,amusement ride discount vouchers (available while stocks last),$10.00,
2089,Red Rock Deli Regular Bag,Stand B4 in Showbag Pavilion,2 × 28g Red Rock Deli sea salt,$2.60,
2090,Red Rock Deli Regular Bag,Stand B4 in Showbag Pavilion,28g Red Rock Deli honey soy chicken,$1.30,
2091,Red Rock Deli Regular Bag,Stand B4 in Showbag Pavilion,45g Red Rock Deli sweet chilli and sour cream,$2.49,
2092,Red Rock Deli Regular Bag,Stand B4 in Showbag Pavilion,45g Red Rock Deli sea salt and balsamic vinegar,$2.49,
2093,Redskins Showbag - $5 Range,"Stand C4, B1 in Showbag Pavilion",19 × 11g Wonka Redskins,$3.80,
2094,Redskins Showbag - $5 Range,"Stand C4, B1 in Showbag Pavilion",4 × 11g Allen's Milko sticks,$0.80,
2095,Redskins Showbag - $5 Range,"Stand C4, B1 in Showbag Pavilion",3 × 7.5g Allen's Lollipops,$0.60,
2096,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Backpack,$24.95,
2097,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Cap,$12.95,
2098,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Ceramic Mug,$9.95,
2099,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Badges,$3.95,
2100,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Ear Buds,$9.95,
2101,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Yo-Yo,$2.95,
2102,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Stress Ball,$2.95,
2103,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Tattoos,$2.95,
2104,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Burp Keychain,$7.95,
2105,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty T-Shirt Transfer,$5.95,
2106,Rick & Morty,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Rick & Morty Spiral Notebook,$4.95,
2107,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10g Little Ripper bars strawberry,$0.40,
2108,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10g Little Ripper bars blueraspberry,$0.40,
2109,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10g Little Ripper bars lime,$0.40,
2110,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10g Little Ripper bars grape,$0.40,
2111,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10 × 3g Little Ripper fizzy chews,$1.00,
2112,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10 × 3g Little Ripper magic sparking candy,$2.00,
2113,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,6 × 10g Little Ripper pops,$1.00,
2114,Rip Snorter - Little Ripper Bag,Stand B4 in Showbag Pavilion,10 × 3.7g Little Ripper fruit stix,$2.00,
2115,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,10g Brain Blasters bars apple/grape,$0.40,
2116,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,10g Brain Blasters bars strawberry/blueraspberry,$0.40,
2117,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,10g Brain Blasters bars apple/strawberry,$0.40,
2118,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,10g Brain Blasters bars blueraspberry/grape,$0.40,
2119,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,8 × 5g Brain Blasters bubbles,$1.00,
2120,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,8 × 5g Brain Blasters drops,$1.00,
2121,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,8 × 5g Brain Blaster chews,$1.00,
2122,Rip Snorter Brain Blasters Bag,Stand B4 in Showbag Pavilion,6 × 10g brain blaster ultra sour pops,$3.00,
2123,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,8 × 5g Brain Blaster drops,$1.00,
2124,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,8 × 5g Brain Blasters bubbles,$1.00,
2125,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,8 × 5g Brain Blaster chews,$1.00,
2126,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,6 × 10g Brain Blaster ultra sour pops,$3.00,
2127,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Brain Blaster bars grape/apple,$0.40,
2128,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Brain Blaster bars strawberry/blueraspberry,$0.40,
2129,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Brain Blaster bars apple/strawberry,$0.40,
2130,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Brain Blaster bars grape/blueraspberry,$0.40,
2131,Rip Snorter Brain Blasters Super Bag,Stand B4 in Showbag Pavilion,Extreme Gross inflatable hammer,$3.00,
2132,Rip Snorter Extreme Sour Bag,Stand B4 in Showbag Pavilion,6 × 10g sour lollipops,$1.20,
2133,Rip Snorter Extreme Sour Bag,Stand B4 in Showbag Pavilion,10 × 3.5g sour drops,$1.00,
2134,Rip Snorter Extreme Sour Bag,Stand B4 in Showbag Pavilion,60g sour chewy cubes,$1.50,
2135,Rip Snorter Extreme Sour Bag,Stand B4 in Showbag Pavilion,20ml sour spray,$2.00,
2136,Rip Snorter Extreme Sour Bag,Stand B4 in Showbag Pavilion,110g sour slime,$2.00,
2137,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Little Ripper bars lime,$0.40,
2138,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Little Ripper bars strawberry,$0.40,
2139,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Little Ripper bars grape,$0.40,
2140,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,2 × 10g Litttle Ripper bars blueraspberry,$0.40,
2141,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,10 × 3g Little Ripper fizzy chews,$1.50,
2142,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,10 × 3g Little Ripper magic sparking candy,$1.50,
2143,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,10 × 3.7g Little Ripper Fruit Stix,$1.50,
2144,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,6 × 10g Little Ripper pops,$1.00,
2145,Rip Snorter Super Bag,Stand B4 in Showbag Pavilion,Little Ripper inflatable hammer,$3.00,
2146,Rude Dudes,Stand A1 in Showbag Pavilion,rude farting whoopie cushion,$5.95,
2147,Rude Dudes,Stand A1 in Showbag Pavilion,105ml TNT Mega Sour Roller,$2.20,
2148,Rude Dudes,Stand A1 in Showbag Pavilion,120g TNT Mega Sour Slime,$2.00,
2149,Rude Dudes,Stand A1 in Showbag Pavilion,5 × Rude Dudes Bulls Balls,$0.50,
2150,Rude Dudes,Stand A1 in Showbag Pavilion,5 × Rude Dudes Possum Poop,$0.50,
2151,Rude Dudes,Stand A1 in Showbag Pavilion,5 × Rude Dudes Fart Eye,$0.50,
2152,Rude Dudes,Stand A1 in Showbag Pavilion,10 × Radz Fizz Bombs Blast Drops (assorted flavours),$1.00,
2153,Rude Dudes,Stand A1 in Showbag Pavilion,10 × Rager Dynamite Drop Sour Candy (assorted flavours),$1.00,
2154,Rude Dudes,Stand A1 in Showbag Pavilion,TNT Shocks Red Raspberry bar,$0.10,
2155,Rude Dudes,Stand A1 in Showbag Pavilion,TNT Shocks Cola bar,$0.10,
2156,Rude Dudes,Stand A1 in Showbag Pavilion,TNT Shocks Sour Apple bar,$0.10,
2157,Rude Dudes,Stand A1 in Showbag Pavilion,Ka-Bluey Blast Red Raspberry bar,$0.10,
2158,Rude Dudes,Stand A1 in Showbag Pavilion,TNT Sour Straps Multi-Colour,$1.50,
2159,Rude Dudes,Stand A1 in Showbag Pavilion,Lic-A-Stick,$0.65,
2160,Rude Dudes,Stand A1 in Showbag Pavilion,amusement ride voucher (available while stocks last),$10.00,
2161,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",SWAT helmet with visor,$9.95,
2162,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",machine gun with sound,$5.95,
2163,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",police baton,$2.95,
2164,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",handcuffs,$2.95,
2165,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",SWAT vest,$9.95,
2166,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",walkie talkie,$2.95,
2167,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",torch,$2.95,
2168,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",I.D. badge,$1.95,
2169,S.W.A.T.Jnr Bag,"Stand A5, B2 in Showbag Pavilion",smoke cannister,$2.95,
2170,SKITTLES Bag,Stand B4 in Showbag Pavilion,12 × 15g Skittles funsize,$7.20,
2171,SKITTLES Family Bag,Stand B4 in Showbag Pavilion,24 × 15g Skittles funsize,$14.40,
2172,SKITTLES Family Bag,Stand B4 in Showbag Pavilion,190g Skittles sours,$4.49,
2173,SKITTLES Family Bag,Stand B4 in Showbag Pavilion,110g Skittles fruits share bag,$3.49,
2174,SKITTLES Super Bag,Stand B2 in Showbag Pavilion,12 × 15g Skittles funsize,$7.20,
2175,SKITTLES Super Bag,Stand B2 in Showbag Pavilion,45g Skittles fruits,$2.49,
